unix_ts,type,longitude,latitude,message
1581906187,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit. Avoid lane 3.
1581906187,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906187,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581906307,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581906307,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd. Avoid lane 1.
1581906307,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit. Avoid lane 3.
1581906307,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906307,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581906427,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581906427,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd. Avoid lane 1.
1581906427,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit. Avoid lane 3.
1581906427,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906427,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581906547,Vehicle breakdown,103.8881711,1.295765035,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581906547,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581906547,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581906547,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit. Avoid lane 3.
1581906547,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906547,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581906667,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581906667,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581906667,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581906667,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit. Avoid lane 3.
1581906667,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906667,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581906787,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581906787,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581906787,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581906787,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906787,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581906787,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581906907,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581906907,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581906907,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581906907,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581906907,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581906907,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907027,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907027,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581907027,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907027,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581907027,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907027,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907027,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907147,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907147,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581907147,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907147,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581907147,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907147,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907147,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907267,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907267,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581907267,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907267,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581907267,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907267,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907267,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907387,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907387,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd. Avoid lane 1.
1581907387,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907387,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907387,Vehicle breakdown,103.870259,1.326688307,(17/2)10:39 Vehicle breakdown on PIE (towards Tuas) after KPE Exit.
1581907387,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907387,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581907387,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907507,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907507,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581907507,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907507,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907507,Vehicle breakdown,103.870259,1.326688307,(17/2)10:40 Vehicle breakdown on PIE (towards Tuas) after KPE Exit.
1581907507,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907507,Vehicle breakdown,103.8880456,1.29575953,(17/2)10:25 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1581907507,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907627,Vehicle breakdown,103.870259,1.326688307,(17/2)10:40 Vehicle breakdown on PIE (towards Tuas) after KPE Exit.
1581907627,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907627,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907627,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581907627,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907627,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907627,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907747,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907747,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581907747,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907747,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907747,Vehicle breakdown,103.870259,1.326688307,(17/2)10:40 Vehicle breakdown on PIE (towards Tuas) after KPE Exit.
1581907747,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907747,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907867,Vehicle breakdown,103.870259,1.326688307,(17/2)10:40 Vehicle breakdown on PIE (towards Tuas) after KPE Exit.
1581907867,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907867,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907867,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581907867,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907867,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907867,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581907987,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581907987,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581907987,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581907987,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581907987,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581907987,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908107,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581908107,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581908107,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908107,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908107,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908107,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908227,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2.
1581908227,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908227,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908227,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908227,Vehicle breakdown,103.7315162,1.351604221,(17/2)10:33 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd.
1581908227,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908347,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit.
1581908347,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908347,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908347,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908347,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908467,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit.
1581908467,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908467,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908467,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908467,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908587,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit.
1581908587,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908587,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908587,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908587,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908707,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit.
1581908707,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908707,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908707,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908707,Vehicle breakdown,103.7046971,1.362593906,(17/2)9:46 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1581908827,Accident,103.8290827,1.326828124,(17/2)10:01 Accident on PIE (towards Tuas) after Thomson Rd Exit.
1581908827,Accident,103.8344999,1.326378559,(17/2)9:54 Accident on PIE (towards Changi Airport) after Onraet Rd with congestion till Lornie Rd.
1581908827,Accident,103.7056074,1.363534844,(17/2)9:53 Accident on KJE (towards PIE) before PIE(Tuas) Exit.
1581908827,Accident,103.8420605,1.329494713,(17/2)9:50 Accident on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 1.
1581908827,Vehicle breakdown,103.8522037,1.273513239,(17/2)11:05 Vehicle breakdown on MCE (towards AYE) after Maxwell Rd Exit. Avoid lane 5.
